,BCT_CODBUR,CTR_MATFIS,CTR_CATEGO_X,FJU_CODFJU,CTR_CESSAT,ACT_CODACT,CTR_RATISS,EXE_EXERCI
6651,262,3727,0,22,0,3601,0,2018
6652,113,8358,1,99,0,4401,0,2014
6653,193,6457,2,99,0,6306,0,2015
6654,92,10109,2,99,0,6306,0,2015
6655,61,5811,1,99,0,5712,0,2014
6656,252,12841,0,22,0,4413,0,2013
6657,197,4276,2,99,0,6101,0,2014
6658,241,1017,2,99,0,6311,0,2016
6659,76,8237,1,99,0,4221,0,2017
6660,134,14671,0,21,0,5204,0,2015
6661,125,15188,1,99,0,4204,0,2013
6662,154,518,0,21,0,4404,0,2015
6663,601,12265,0,22,0,5904,0,2013
6664,63,6293,1,99,0,4204,0,2015
6665,411,15100,1,99,0,4417,0,2014
6666,404,7418,0,21,0,6401,0,2015
6667,291,11605,0,22,0,4204,0,2015
6668,92,1853,2,99,0,6272,0,2014
6669,193,6200,1,99,0,4414,0,2017
6670,246,1302,2,99,0,6306,0,2014
6671,172,12207,0,22,0,2502,0,2015
6672,217,634,2,99,0,6412,0,2016
6673,61,1543,2,99,0,6312,0,2017
6674,21,34,2,99,0,6214,0,2013
6675,301,9425,0,23,0,3910,0,2014
6676,14,10215,0,22,0,2203,0,2013
6677,402,1618,0,22,1,5207,0,2013
6678,74,14087,0,21,0,4105,0,2013
6679,15,5799,1,99,0,2907,0,2013
6680,700,9794,0,22,0,3910,0,2013
6681,247,5198,1,99,0,4605,0,2014
6682,195,7895,0,21,0,6411,0,2015
6683,47,9934,2,99,0,6272,0,2014
6684,411,9189,1,99,0,4222,0,2013
6685,253,12106,0,22,0,5333,0,2014
6686,69,7354,0,22,0,3603,0,2017
6687,9,70,1,99,0,5404,0,2013
6688,51,12563,2,99,0,6306,0,2014
6689,72,8180,1,99,0,4409,0,2014
6690,500,15537,0,21,0,5714,0,2013
6691,161,1550,1,99,0,4212,0,2016
6692,173,363,0,22,0,5201,0,2015
6693,111,1934,1,99,0,3909,0,2016
6694,16,5867,1,99,0,4222,0,2013
6695,404,1271,0,21,0,6209,0,2013
6696,404,6678,1,99,0,4409,0,2015
6697,102,10156,1,99,0,4221,0,2016
6698,196,8833,0,22,0,4204,0,2016
6699,193,5923,2,99,0,6302,0,2018
6700,92,3117,0,23,0,6105,0,2013
6701,242,9307,0,22,0,3703,0,2013
6702,52,8339,2,99,0,6311,0,2013
6703,246,247,0,22,0,3501,0,2014
6704,194,4841,0,22,0,6401,0,2014
6705,103,6155,1,99,0,4809,0,2014
6706,44,13201,0,22,0,5707,0,2013
6707,402,7268,0,22,0,4211,0,2014
6708,92,5770,0,21,0,5314,0,2016
6709,112,624,0,22,0,4204,0,2014
6710,137,1429,0,22,0,4601,0,2013
6711,92,13825,1,99,0,4229,0,2015
6712,222,9959,2,99,0,6271,0,2015
6713,404,6783,0,20,0,4509,0,2013
6714,193,10024,2,99,0,6306,0,2013
6715,407,9796,0,22,0,2203,0,2015
6716,500,1142,0,22,0,3910,0,2015
6717,113,6967,0,22,0,6105,0,2015
6718,136,11437,2,99,0,6205,0,2016
6719,101,7898,2,99,0,6302,0,2016
6720,152,3043,0,22,1,3912,0,2013
6721,156,9454,1,99,0,4221,0,2015
6722,101,8806,2,99,0,6260,0,2015
6723,234,9913,1,99,0,2911,0,2014
6724,237,1745,1,99,0,5309,0,2017
6725,253,10040,0,22,0,5201,0,2013
6726,197,2987,0,22,0,3405,0,2016
6727,134,6334,1,99,0,3601,0,2015
6728,251,6157,0,21,0,5904,0,2013
6729,411,6944,0,22,0,4204,0,2013
6730,500,2342,0,21,0,5306,0,2016
6731,161,760,1,99,0,4204,0,2015
6732,9,6683,2,99,0,6307,0,2013
6733,85,426,1,99,0,4401,0,2014
6734,404,2648,0,22,0,2999,0,2013
6735,53,7704,0,22,0,5206,0,2017
6736,92,718,1,99,0,2602,0,2014
6737,141,9359,1,99,0,4101,0,2015
6738,407,14075,2,99,0,6102,0,2015
6739,245,3785,0,22,0,4213,0,2017
6740,412,9873,0,22,0,2702,0,2015
6741,197,3028,2,99,0,6279,0,2013
6742,21,7187,0,22,0,5907,0,2014
6743,21,6606,2,99,0,6260,0,2013
6744,9,2045,0,22,0,5102,0,2013
6745,44,8077,0,22,0,3912,0,2013
6746,101,11246,0,22,0,2601,0,2016
6747,273,1078,0,22,0,3602,0,2013
6748,124,8877,1,99,0,4607,0,2015
6749,402,13826,2,99,0,6306,0,2015
6750,47,11101,1,99,0,3101,0,2013
6751,34,1348,0,22,0,4204,0,2013
6752,91,1603,1,99,0,5313,0,2013
6753,181,5371,1,99,0,4221,0,2013
6754,601,7803,0,21,0,5505,0,2013
6755,403,13709,1,99,0,4204,0,2015
6756,9,9745,1,99,1,4222,0,2014
6757,16,8290,2,99,0,6306,0,2013
6758,53,4215,2,99,0,6260,0,2016
6759,193,5923,2,99,0,6302,0,2017
6760,9,13622,1,99,0,5309,0,2013
6761,193,431,1,99,0,2207,0,2014
6762,407,11481,0,22,0,3912,0,2017
6763,42,6613,2,99,0,6276,0,2014
6764,253,11117,0,22,0,5404,0,2017
6765,500,4955,0,21,0,5651,0,2016
6766,51,13411,0,22,0,3602,0,2014
6767,141,3288,2,99,0,6306,0,2016
6768,237,8917,0,22,0,3604,0,2013
6769,404,10834,0,22,0,6312,0,2017
6770,193,5946,1,99,0,4413,0,2015
6771,44,1505,1,99,0,3202,0,2014
6772,241,138,0,21,0,5504,0,2013
6773,154,8421,0,23,0,4414,0,2016
6774,412,6424,0,22,0,3912,0,2014
6775,404,14835,0,22,0,6312,0,2015
6776,409,4682,2,99,0,6312,0,2013
6777,172,10015,1,99,0,2203,0,2017
6778,211,7298,0,29,0,4203,0,2014
6779,122,3882,0,22,0,3601,0,2016
6780,21,11186,0,22,0,5506,0,2014
6781,15,433,0,22,0,4222,0,2014
6782,601,2823,0,22,0,5703,0,2014
6783,197,4080,0,21,0,5756,0,2016
6784,172,8946,0,22,0,5606,0,2013
6785,34,7993,1,99,0,2502,0,2014
6786,500,6164,0,30,0,5329,0,2017
6787,256,6185,2,99,0,6276,0,2013
6788,601,6657,0,22,0,5651,0,2016
6789,19,2519,2,99,0,6104,0,2014
6790,248,14864,0,22,0,3911,0,2017
6791,132,5665,1,99,1,5334,0,2018
6792,404,5376,0,22,0,5703,0,2013
6793,41,9192,0,22,0,4204,0,2013
6794,175,13211,0,22,0,4221,0,2015
6795,700,7833,0,21,0,3502,0,2014
6796,197,11360,0,21,0,5205,0,2016
6797,197,14212,0,22,0,3909,0,2014
6798,201,8965,0,22,0,5501,0,2014
6799,700,2078,0,21,0,3702,0,2014
6800,700,5561,0,14,0,4208,0,2017
6801,197,11830,2,99,0,6287,0,2013
6802,242,5608,2,99,0,6260,0,2017
6803,273,13187,0,22,0,5501,0,2013
6804,254,978,2,99,0,6275,0,2014
6805,700,7863,0,22,0,3910,0,2015
6806,175,7137,0,22,0,4101,0,2014
6807,224,8013,1,99,0,4103,0,2014
6808,113,2800,1,99,0,4214,0,2018
6809,48,671,1,99,0,4605,0,2013
6810,262,7051,0,22,0,5402,0,2016
6811,248,15422,1,99,0,4417,0,2016
6812,53,6682,1,99,0,4221,0,2015
6813,93,6483,2,99,0,6308,0,2014
6814,15,12656,0,22,0,4550,0,2013
6815,601,1041,0,22,0,3502,0,2013
6816,133,4285,1,99,0,4101,0,2013
6817,73,6168,1,99,0,2802,0,2017
6818,173,13299,0,10,0,4208,0,2013
6819,401,8588,0,22,1,3998,0,2014
6820,217,2275,1,99,0,2502,0,2017
6821,403,13699,0,22,0,3502,0,2015
6822,412,8709,0,13,0,4221,0,2015
6823,222,10856,1,99,0,4409,0,2014
6824,151,10693,1,99,0,4204,0,2015
6825,182,4947,1,99,0,2601,0,2014
6826,700,12758,0,22,0,3501,0,2014
6827,197,10781,1,99,0,1014,0,2015
6828,234,749,0,22,0,3701,0,2015
6829,254,11961,1,99,0,2602,0,2017
6830,234,12261,0,20,0,4405,0,2015
6831,137,14600,2,99,0,6308,0,2014
6832,16,788,0,22,0,4550,0,2016
6833,112,14472,2,99,0,6308,0,2016
6834,172,4214,0,22,0,4101,0,2015
6835,251,11037,0,22,0,2501,0,2016
6836,403,14650,0,22,0,4401,0,2014
6837,175,342,0,22,0,4221,0,2015
6838,500,6003,0,22,0,3602,0,2015
6839,152,10514,2,99,0,6101,0,2015
6840,500,13910,0,21,0,2405,0,2013
6841,401,9801,0,22,0,6105,0,2014
6842,154,2503,0,22,0,4414,0,2016
6843,241,7869,1,99,0,5401,0,2013
6844,411,4794,0,22,0,3603,0,2013
6845,242,8004,1,99,0,2406,0,2015
6846,137,2998,0,21,0,4215,0,2014
6847,254,4211,1,99,0,4401,0,2013
6848,172,9980,0,21,0,5201,0,2015
6849,221,282,1,99,0,3203,0,2015
6850,241,2728,0,22,0,2502,0,2014
6851,181,14919,0,23,0,4821,0,2015
6852,91,198,1,99,0,4401,0,2014
6853,103,6155,1,99,0,4809,0,2016
6854,14,9879,0,21,0,6209,0,2016
6855,246,10250,0,22,0,4101,0,2013
6856,113,10262,0,22,0,4221,0,2014
6857,35,3760,0,22,0,5804,0,2017
6858,175,6096,0,21,0,5506,0,2014
6859,21,14393,0,22,0,5811,0,2015
6860,92,13409,0,23,0,5714,0,2016
6861,21,2193,0,22,0,2602,0,2015
6862,256,15408,2,99,0,6101,0,2016
6863,211,2898,1,99,0,2704,0,2013
6864,137,10102,2,99,0,6306,0,2015
6865,62,9727,2,99,1,6104,0,2016
6866,15,1575,0,23,0,3912,0,2014
6867,52,3616,2,99,0,6102,0,2015
6868,197,5509,0,21,0,5557,0,2014
6869,262,10901,0,23,0,3203,0,2013
6870,45,4459,0,22,0,5714,0,2013
6871,16,2064,0,22,0,4809,0,2018
6872,156,13447,0,22,0,5402,0,2015
6873,407,2021,0,22,0,6105,0,2017
6874,246,9962,0,22,0,5207,0,2016
6875,410,1984,0,22,0,4401,0,2013
6876,402,10293,2,99,0,6306,0,2014
6877,175,9051,1,99,0,4221,0,2013
6878,132,13189,2,99,0,6413,0,2016
6879,197,11806,1,99,0,4204,0,2013
6880,246,12546,2,99,0,6307,0,2014
6881,21,13538,0,22,0,4208,0,2013
6882,243,6688,2,99,0,6307,0,2013
6883,69,15393,0,21,0,4221,2,2015
6884,700,9807,0,21,0,5709,0,2014
6885,256,365,2,99,0,6271,0,2013
6886,32,2988,0,23,0,5404,0,2013
6887,172,8803,0,23,0,3601,0,2015
6888,232,4099,0,21,0,5404,0,2016
6889,122,1298,1,99,0,2404,0,2015
6890,172,4718,2,99,0,6270,0,2016
6891,211,11392,0,22,0,4204,0,2014
6892,72,12017,1,99,0,2601,0,2015
6893,45,6989,0,22,0,4302,0,2014
6894,401,10408,2,99,0,6306,0,2014
6895,141,8247,0,22,0,4204,0,2015
6896,35,13615,0,23,0,7900,0,2017
6897,223,11879,1,99,0,5504,0,2017
6898,253,367,2,99,0,6208,0,2013
6899,137,8616,2,99,0,6102,0,2014
6900,136,677,1,99,0,4204,0,2015
6901,700,14558,0,22,0,2203,0,2014
6902,252,11998,0,21,0,4405,0,2015
6903,85,7292,0,22,0,4204,0,2014
6904,124,5458,0,22,0,5333,0,2013
6905,153,6261,1,99,1,2907,0,2013
6906,62,7736,2,99,0,6261,0,2014
6907,68,11234,0,23,0,4202,0,2017
6908,71,12071,1,99,0,4410,0,2017
6909,301,14362,0,22,0,4101,0,2014
6910,413,6486,1,99,0,5404,0,2013
6911,246,2245,1,99,0,5404,0,2013
6912,700,2188,0,22,0,4204,0,2015
6913,404,1222,0,22,0,6401,0,2013
6914,221,5432,1,99,1,4204,0,2013
6915,9,10552,0,22,0,2602,0,2014
6916,197,7117,0,23,0,5553,0,2013
6917,238,4446,0,22,0,4413,0,2013
6918,64,9012,0,22,0,5612,0,2013
6919,137,4291,1,99,0,4304,0,2013
6920,137,4309,1,99,0,2207,0,2013
6921,52,11957,1,99,0,5102,0,2014
6922,44,12847,0,22,0,3501,0,2013
6923,193,6784,0,22,0,5703,0,2015
6924,153,10910,2,99,0,6260,0,2013
6925,134,14293,1,99,0,3207,0,2014
6926,85,3422,0,23,0,4804,0,2015
6927,193,3299,2,99,0,6260,0,2013
6928,69,1535,0,22,0,6418,0,2014
6929,211,12952,0,22,0,6209,0,2016
6930,254,1512,0,22,0,5756,0,2016
6931,21,11268,0,22,0,6401,0,2014
6932,15,14725,2,99,0,6306,0,2015
6933,256,6396,0,22,0,4204,0,2013
6934,409,12995,0,23,0,4999,0,2013
6935,181,13542,1,99,0,4550,0,2014
6936,231,1039,1,99,0,4101,0,2013
6937,62,9727,2,99,1,6104,0,2014
6938,62,8825,0,23,0,3912,0,2013
6939,101,4943,2,99,0,6104,0,2017
6940,61,1177,0,22,0,6403,0,2014
6941,136,15583,2,99,0,6409,0,2016
6942,194,14981,0,23,0,3603,0,2013
6943,406,925,0,22,0,2203,0,2013
6944,122,8302,1,99,0,4204,0,2013
6945,197,9087,0,22,0,4307,0,2013
6946,500,2093,0,21,0,4201,0,2014
6947,19,4710,0,22,0,4551,0,2013
6948,13,5903,0,13,0,5501,0,2015
6949,125,1897,2,99,0,6205,0,2016
6950,111,889,0,22,0,2405,0,2017
6951,197,711,1,99,0,4409,0,2015
6952,500,14859,0,22,0,3604,0,2016
6953,62,2449,0,22,0,6302,0,2013
6954,122,2306,1,99,0,4204,0,2017
6955,291,1244,0,22,0,5321,0,2013
6956,92,209,1,99,0,2602,0,2016
6957,196,472,1,99,0,4804,0,2014
6958,232,8032,0,22,0,5404,0,2013
6959,402,8919,0,22,0,6105,0,2015
6960,71,12201,0,22,0,6212,0,2014
6961,234,8593,2,99,0,6270,0,2016
6962,241,13866,0,21,0,3601,0,2015
6963,153,2743,2,99,0,6102,0,2017
6964,63,12742,0,22,0,5812,0,2014
6965,402,3762,0,22,0,4813,0,2017
6966,19,5602,0,22,0,4822,0,2015
6967,406,4412,0,22,0,6409,0,2015
6968,35,13615,0,23,0,7900,0,2015
6969,122,3291,2,99,0,6306,0,2015
6970,156,2494,1,99,0,2404,0,2015
6971,103,1005,1,99,0,4204,0,2014
6972,172,10932,0,22,0,4755,0,2015
6973,181,7590,0,22,0,4221,0,2018
6974,9,10736,2,99,0,6270,0,2014
6975,172,13270,1,99,0,2201,0,2016
6976,31,4106,1,99,0,5904,0,2015
6977,92,7198,2,99,0,6274,0,2014
6978,16,4974,1,99,0,4409,0,2013
6979,153,7453,0,22,0,5553,0,2014
6980,243,1729,0,22,0,5999,0,2014
6981,253,6161,2,99,0,6272,0,2016
6982,500,2169,0,21,0,4505,0,2013
6983,114,1593,1,99,0,4204,0,2017
6984,194,11164,1,99,0,4209,0,2015
6985,411,994,1,99,0,4417,0,2013
6986,101,11487,1,99,0,2303,0,2017
6987,401,9755,2,99,0,6306,0,2015
6988,73,3445,1,99,0,4706,0,2013
6989,193,7533,0,22,0,5401,0,2016
6990,15,887,0,22,0,4414,0,2013
6991,33,1338,2,99,0,6260,0,2015
6992,62,10380,0,22,0,3908,0,2015
6993,412,907,0,22,0,3910,0,2013
6994,253,10810,2,99,0,6412,0,2014
6995,407,864,2,99,0,6999,0,2015
6996,404,9441,0,22,1,4823,0,2014
6997,22,10956,0,22,0,4204,0,2013
6998,161,7492,1,99,0,5703,0,2017
6999,85,1556,0,21,0,3707,0,2016
7000,255,15315,0,22,0,3910,0,2013
7001,52,2310,1,99,0,2404,0,2016
7002,411,12107,0,22,0,4217,0,2016
7003,113,10252,1,99,0,4221,0,2017
7004,105,1004,0,21,0,5204,0,2014
7005,48,5499,0,23,0,4308,0,2013
7006,246,15534,2,99,0,6307,0,2013
7007,21,12907,0,22,0,5103,0,2013
7008,69,4043,0,22,0,6301,0,2014
7009,32,10241,1,99,0,4101,0,2014
7010,92,13309,0,22,0,6418,0,2016
7011,113,14798,2,99,0,6306,0,2015
7012,72,3574,1,99,0,4417,0,2013
7013,212,537,1,99,0,4101,0,2013
7014,111,579,1,99,0,4204,0,2014
7015,411,3454,0,22,0,4204,0,2014
7016,244,13591,0,22,0,6413,0,2013
7017,411,11065,0,22,0,4204,0,2013
7018,193,6636,0,22,0,4101,0,2014
7019,226,15465,1,99,0,4117,0,2017
7020,181,13516,0,22,0,4607,0,2016
7021,124,4731,1,99,0,4204,0,2013
7022,62,12421,0,22,0,2203,0,2016
7023,195,552,1,99,0,4401,0,2017
7024,64,6859,1,99,0,4208,0,2015
7025,66,12415,2,99,0,6302,0,2013
7026,21,3510,0,21,0,5506,0,2016
7027,141,9290,2,99,0,6308,0,2014
7028,101,7906,2,99,0,6102,0,2015
7029,37,1194,0,22,0,2802,0,2014
7030,234,12521,0,22,0,4221,0,2014
7031,15,9690,0,22,0,3405,0,2015
7032,181,2480,2,99,0,6307,0,2017
7033,197,13766,1,99,0,2604,0,2013
7034,72,620,2,99,0,6102,0,2014
7035,15,2650,2,99,0,6306,0,2015
7036,15,13632,2,99,0,6407,0,2013
7037,700,289,0,21,0,5651,0,2014
7038,252,2300,1,99,0,2205,0,2014
7039,221,3124,0,22,0,4204,0,2013
7040,122,7527,1,99,0,4552,0,2016
7041,172,9390,0,22,0,3911,0,2014
7042,64,5457,0,22,0,3602,0,2015
7043,62,7396,0,22,1,4813,0,2015
7044,111,14324,1,99,1,4209,0,2014
7045,22,3153,1,99,0,4552,0,2015
7046,500,3765,0,20,0,4201,0,2015
7047,21,12836,2,99,0,6271,0,2014
7048,161,12756,2,99,0,6412,0,2013
7049,700,14330,0,21,0,4116,0,2013
7050,181,14461,1,99,0,4221,0,2013
7051,257,3489,1,99,0,5503,0,2013
7052,53,331,1,99,0,2907,0,2015
7053,35,4105,1,99,0,3915,0,2014
7054,46,4070,0,21,0,5701,0,2015
7055,141,4735,0,22,0,5306,0,2013
7056,114,1904,1,99,0,4204,0,2015
7057,217,11285,0,23,0,4221,0,2014
7058,61,1053,0,22,0,6312,2,2013
7059,246,14625,2,99,0,6307,0,2013
7060,69,12297,0,22,0,3502,0,2016
7061,403,2474,2,99,0,6306,0,2014
7062,409,13659,2,99,0,6271,0,2013
7063,66,7126,1,99,0,4812,0,2013
7064,21,5716,0,22,0,5314,0,2015
7065,122,14698,2,99,0,6102,0,2014
7066,211,1006,0,22,0,4213,0,2013
7067,182,14125,1,99,0,4221,0,2014
7068,409,4050,0,22,0,4221,0,2013
7069,236,12911,2,99,0,6102,0,2016
7070,246,10303,2,99,0,6261,0,2013
7071,249,982,2,99,0,6308,0,2013
7072,34,2227,2,99,0,6280,0,2013
7073,134,6334,1,99,0,3601,0,2013
7074,402,11677,0,21,0,4508,0,2015
7075,34,11866,1,99,0,5553,0,2013
7076,172,6262,0,22,0,6301,0,2015
7077,113,14507,1,99,0,4221,0,2016
7078,85,3502,0,22,0,4221,2,2013
7079,177,5647,1,99,1,4203,0,2016
7080,92,8698,1,99,0,4204,0,2015
7081,248,2231,0,21,0,4405,0,2015
7082,101,5625,2,99,0,6270,0,2017
7083,193,5703,0,22,0,4204,0,2013
7084,257,5386,0,22,0,6413,0,2017
7085,193,8651,2,99,0,6287,0,2013
7086,404,9236,0,22,0,3912,0,2013
7087,231,4846,0,22,0,2603,0,2013
7088,74,14510,1,99,0,4204,0,2014
7089,700,1118,0,22,0,4115,0,2016
7090,124,7221,0,22,0,5651,0,2014
7091,402,1378,0,22,0,4999,0,2015
7092,105,8186,1,99,0,4204,0,2014
7093,134,10100,0,21,0,4105,0,2014
7094,402,1699,0,23,0,3203,0,2015
7095,410,11390,0,22,0,4601,0,2013
7096,35,5986,0,22,0,4407,0,2014
7097,412,12051,0,22,0,3998,0,2015
7098,197,2131,0,21,0,5506,0,2016
7099,51,3809,2,99,1,6409,0,2017
7100,193,178,1,99,0,2203,0,2015
7101,21,1128,0,22,0,2908,0,2014
7102,74,396,1,99,0,2601,0,2017
7103,193,11750,2,99,0,6306,0,2013
7104,402,1647,0,23,0,4101,0,2013
7105,700,11171,0,22,0,2802,0,2015
7106,412,8264,0,21,0,3707,0,2014
7107,222,11900,1,99,0,4204,0,2015
7108,252,7830,0,21,0,6105,0,2016
7109,242,1537,0,22,0,5205,0,2015
7110,154,10223,2,99,0,6212,0,2016
7111,113,4419,2,99,0,6212,0,2013
7112,193,7931,2,99,0,6101,0,2014
7113,700,13140,0,21,0,3602,0,2017
7114,111,525,2,99,0,6101,0,2013
7115,182,6769,1,99,0,5333,0,2015
7116,9,3967,1,99,0,2601,0,2017
7117,255,12325,0,22,0,4818,0,2014
7118,221,11126,0,23,0,4413,0,2015
7119,408,12855,1,99,0,4606,0,2013
7120,72,12087,0,22,0,5102,0,2013
7121,85,7154,0,22,0,4216,0,2013
7122,33,10521,2,99,0,6306,0,2015
7123,500,621,0,21,0,5505,0,2013
7124,44,5532,0,22,0,3910,0,2013
7125,242,913,0,14,0,4208,0,2015
7126,413,1631,0,22,0,4209,0,2017
7127,141,13052,0,22,0,5511,0,2016
7128,601,5885,0,22,0,4413,0,2013
7129,51,5600,1,99,0,4221,0,2016
7130,137,448,0,22,0,3601,0,2014
7131,402,7777,1,99,0,5751,0,2014
7132,242,14632,0,22,0,5501,0,2013
7133,401,14200,0,22,0,4401,0,2013
7134,700,7707,0,22,0,4221,0,2014
7135,101,8201,1,99,0,4204,0,2014
7136,44,10451,1,99,0,4825,0,2014
7137,700,2452,0,22,0,4802,0,2016
7138,252,814,2,99,0,6271,0,2013
7139,291,3630,0,23,0,5703,0,2016
7140,243,6516,0,22,0,3601,0,2013
7141,252,8435,1,99,0,4409,0,2014
7142,700,1372,0,22,0,3501,0,2013
7143,700,15079,0,22,0,2702,0,2015
7144,304,641,0,22,0,3912,0,2015
7145,257,15545,1,99,1,4117,0,2016
7146,151,1395,0,21,0,4204,0,2014
7147,161,12904,1,99,0,4204,0,2015
7148,137,410,1,99,0,2404,0,2014
7149,256,9190,0,21,0,5709,0,2013
7150,700,2965,0,22,0,3207,0,2015
7151,253,14422,0,22,0,4405,0,2015
7152,137,8896,1,99,0,2607,0,2013
7153,252,12121,0,22,0,4414,0,2014
7154,134,7562,0,23,0,4101,0,2017
7155,201,10202,0,22,0,4755,0,2013
7156,403,13186,0,22,0,4204,0,2013
7157,121,9975,1,99,1,4204,0,2014
7158,154,10208,0,21,0,4405,0,2015
7159,411,5829,1,99,0,4214,0,2014
7160,172,3314,2,99,0,6306,0,2015
7161,153,7374,0,23,1,4221,0,2013
7162,172,10010,2,99,0,6306,0,2016
7163,500,14369,0,21,0,5751,0,2016
7164,67,10660,0,22,0,4819,0,2013
7165,410,8925,0,23,0,6312,0,2014
7166,406,4821,2,99,0,6305,0,2013
7167,406,1339,0,23,0,6105,2,2013
7168,217,8714,0,22,0,5604,0,2016
7169,201,3562,0,22,0,3602,0,2015
7170,412,1031,0,22,0,6310,0,2016
7171,182,3788,1,99,0,4221,0,2018
7172,246,10250,0,22,0,4101,0,2014
7173,47,6766,0,22,0,4203,0,2014
7174,256,14239,2,99,0,6271,0,2013
7175,172,386,0,23,0,3904,0,2015
7176,196,4237,1,99,0,4304,0,2014
7177,500,1545,0,20,0,4201,0,2013
7178,257,7311,1,99,0,4418,0,2014
7179,248,4994,1,99,0,4417,0,2013
7180,246,8436,2,99,0,6302,0,2015
7181,700,12435,0,22,0,3917,0,2016
7182,21,3825,0,22,0,5651,0,2014
7183,45,8522,1,99,0,4204,0,2015
7184,62,13753,0,21,0,6104,0,2013
7185,177,4787,0,22,0,4204,0,2014
7186,248,1781,0,22,0,4417,0,2014
7187,63,10209,0,30,0,5318,0,2014
7188,65,14751,1,99,0,4220,0,2017
7189,211,14640,0,22,0,4203,0,2015
7190,85,15153,0,40,0,4998,0,2013
7191,198,2991,0,22,0,4211,0,2016
7192,175,14728,0,23,0,4209,0,2017
7193,406,8124,2,99,0,6274,0,2013
7194,161,15350,1,99,0,4101,0,2016
7195,21,6383,1,99,0,4204,0,2013
7196,291,1241,0,22,0,5701,0,2014
7197,247,11848,0,21,0,5505,0,2016
7198,500,1235,0,22,0,5904,0,2013
7199,201,8880,0,22,0,2802,0,2016
7200,21,3253,0,22,0,5401,0,2018
7201,134,4300,1,99,0,4204,0,2015
7202,246,5420,2,99,0,6260,0,2014
7203,62,2232,0,22,0,3912,0,2015
7204,49,9015,0,22,0,4203,0,2013
7205,411,3585,0,22,0,4221,0,2014
7206,411,4794,0,22,0,3603,0,2014
7207,103,14056,2,99,0,6260,0,2013
7208,196,11782,1,99,0,4605,0,2014
7209,19,10757,0,22,0,4101,0,2013
7210,39,11845,1,99,0,4204,0,2013
7211,248,8809,0,23,0,6105,0,2013
7212,21,4415,0,22,0,5403,0,2016
7213,273,2497,0,22,0,5715,0,2014
7214,500,7731,0,21,0,5651,0,2014
7215,500,12816,0,21,0,5603,0,2014
7216,601,4796,0,23,0,3998,0,2014
7217,74,6183,1,99,0,2702,0,2014
7218,41,6472,0,22,0,2404,0,2014
7219,249,1287,0,22,0,4204,0,2014
7220,114,5090,0,21,0,5609,0,2014
7221,244,11842,2,99,0,6301,0,2017
7222,404,2535,2,99,0,6308,0,2014
7223,195,7895,0,21,0,6411,0,2016
7224,161,12756,2,99,0,6412,0,2015
7225,406,14800,2,99,0,6275,0,2014
7226,700,1263,0,22,0,5609,0,2013
7227,191,13812,1,99,0,4101,0,2013
7228,153,495,1,99,0,4204,0,2013
7229,201,2976,2,99,0,6418,0,2017
7230,700,4362,0,22,0,3601,0,2015
7231,43,14853,0,22,0,5703,0,2014
7232,161,13518,0,22,0,5907,0,2017
7233,61,5811,1,99,0,5712,0,2013
7234,69,15568,0,22,0,3902,0,2016
7235,52,10648,2,99,0,6308,0,2014
7236,156,14117,2,99,0,6277,0,2013
7237,116,8315,1,99,1,4204,0,2013
7238,404,838,0,22,0,3506,0,2015
7239,122,13943,1,99,0,3601,0,2014
7240,246,12635,0,23,0,4101,0,2013
7241,402,3812,0,23,0,4204,0,2016
7242,304,7841,0,21,0,5807,0,2013
7243,13,5253,1,99,0,5309,0,2013
7244,31,8489,0,23,0,4409,0,2013
7245,239,3539,0,22,0,3601,0,2013
7246,151,12096,1,99,0,4101,0,2014
7247,181,10637,1,99,0,4221,0,2014
7248,66,12415,2,99,0,6302,0,2015
7249,161,2522,1,99,0,4207,0,2016
7250,102,13129,1,99,0,4221,0,2016
7251,73,14372,2,99,0,6409,0,2016
7252,45,9158,0,22,0,5103,0,2014
7253,122,10518,2,99,0,6306,0,2013
7254,122,4897,0,23,0,3601,0,2014
7255,113,6358,0,22,0,4413,0,2017
7256,246,9909,0,22,0,4211,0,2016
7257,52,11949,0,21,0,5651,0,2016
7258,61,12728,0,22,0,5321,0,2013
7259,301,1586,0,22,0,4222,0,2013
7260,221,4125,1,99,0,4208,0,2014
7261,223,8904,0,22,0,2805,0,2013
7262,153,13403,1,99,0,4804,0,2015
7263,153,12275,0,21,0,4216,0,2013
7264,122,14346,2,99,0,6211,0,2013
7265,193,2141,2,99,0,6405,0,2014
7266,15,13861,2,99,0,6306,0,2013
7267,261,5019,1,99,0,6412,0,2017
7268,175,342,0,22,0,4221,0,2014
7269,153,490,1,99,0,4204,0,2015
7270,238,13362,0,22,0,4414,0,2014
7271,302,3373,1,99,0,4804,0,2014
7272,154,8527,1,99,1,5998,0,2013
7273,71,14955,0,22,0,2602,0,2016
7274,404,9373,1,99,0,4409,0,2016
7275,43,15015,0,22,0,4204,0,2013
7276,181,1333,1,99,0,3601,0,2014
7277,252,717,1,99,0,4215,0,2015
7278,177,9998,1,99,0,4706,0,2014
7279,202,7401,0,22,0,4211,0,2016
7280,133,14830,2,99,0,6102,0,2016
7281,291,15553,0,22,0,5712,0,2018
7282,175,5361,0,22,0,4101,0,2015
7283,177,6108,1,99,0,4204,0,2015
7284,500,13663,0,22,0,2603,0,2014
7285,402,105,1,99,0,4409,0,2013
