,SND_MNTPRD_I,SND_MNTTVA_I,SND_MNTDRC_I,SND_MNTTAX_I,SND_MNTPAY_I,SND_MNTAIR_I
7252,1164855799.0,212991776.0,3532670.0,18200640.0,234725086.0,993435.0
7257,1388901292.0,261882889.0,660.0,75839635.0,337723184.0,0.0
7258,12768638.0,2255643.0,0.0,488146.0,2743789.0,0.0
7279,1551946505.0,270441095.0,0.0,23110289.0,293551384.0,0.0
7284,4863094571.0,957357040.0,199328461.0,139172954.0,1295858455.0,2315800313.0
7288,4753588196.0,878213907.0,18888888.0,137384462.0,1034487257.0,130481313.0
7292,592689996.0,88716805.0,0.0,80248813.0,168965618.0,271064745.0
7303,22592969.0,4757153.0,0.0,619314.0,5376467.0,0.0
7324,4230464682.0,346043036.0,0.0,84751416.0,430794452.0,0.0
7328,6224031889.0,546341073.0,840.0,164615083.0,710956996.0,14542540.0
7333,7756304981.0,1466255461.0,3759636.0,528787456.0,1998802553.0,690529603.0
7341,226204660.0,0.0,0.0,50000.0,50000.0,0.0
7359,73646345.0,4418780.0,0.0,132563.0,4551343.0,0.0
7362,2121984800.0,132433644.0,0.0,9950675.0,142384319.0,0.0
7369,77096606.0,19864492.0,0.0,13151164.0,33015656.0,0.0
7379,281280343.0,24473415.0,0.0,2990629.0,27464044.0,0.0
7384,17246096.0,3260695.0,0.0,1007621.0,4268316.0,8467684.0
7397,2855702963.0,415705532.0,2969.0,238133917.0,653842418.0,4369226.0
7400,1315441.0,378846.0,0.0,390738.0,769584.0,0.0
7407,274132412.0,45156373.0,0.0,2244282.0,47400655.0,1532503.0
7410,11145297844.0,2376016256.0,0.0,402346307.0,2778362563.0,1983890201.0
7415,2072256.0,517545.0,0.0,250311.0,767856.0,0.0
7418,424786229.0,76035961.0,0.0,4541929.0,80577890.0,298632.0
7419,1011286342.0,273454266.0,0.0,291633679.0,565087945.0,0.0
7421,7964736022.0,1491033650.0,200659782.0,201143721.0,1892837153.0,34639550.0
7429,482854357.0,1757652.0,0.0,733479.0,2491131.0,0.0
7439,33355112.0,9601607.0,0.0,9937959.0,19539566.0,38933220.0
7449,31552377102.0,5833916866.0,0.0,1573638848.0,7407555714.0,6720365.0
7478,3275245803.0,72426511.0,0.0,445987933.0,518414444.0,0.0
7485,94335930.0,10808770.0,3730880.0,436188.0,14975838.0,0.0
7486,128508660.0,26616054.0,0.0,20737839.0,47353893.0,0.0
7488,551434605.0,106412929.0,0.0,44141273.0,150554202.0,60862443.0
7489,9178103.0,550686.0,0.0,16520.0,567206.0,0.0
7519,361919443.0,94941805.0,0.0,90055119.0,184996924.0,40046808.0
7535,14930060763.0,2779115729.0,0.0,880528689.0,3659644418.0,65679175.0
7538,82190056.0,0.0,0.0,40000.0,40000.0,0.0
7540,309657520.0,61312184.0,0.0,33734082.0,95046266.0,0.0
7546,68189919955.0,9112508370.0,0.0,5795364822.0,14907873192.0,879776256.0
7547,1054707054.0,242792764.0,8764.0,99413630.0,342215158.0,12566423.0
7550,167864900.0,31909685.0,0.0,24789349.0,56699034.0,6978834.0
7553,91600426.0,11149101.0,0.0,629618.0,11778719.0,0.0
7566,2272938969.0,512169938.0,0.0,531494247.0,1043664185.0,82570137.0
7569,9431029412.0,2212874635.0,276297511.0,206396386.0,2695568532.0,8199769451.0
7577,1231415354.0,194847519.0,0.0,13691702.0,208539221.0,0.0
7579,1425602.0,397067.0,0.0,447606.0,844673.0,0.0
7583,11452093436.0,0.0,0.0,1720000.0,1720000.0,0.0
7584,828414889.0,160801374.0,0.0,71716566.0,232517940.0,51811682.0
7587,2221224519.0,332757801.0,0.0,67659687.0,400417488.0,38813429.0
7588,15693679034.0,3110353817.0,128212253.0,1642099897.0,4880665967.0,372325436.0
7590,3657050859.0,429600701.0,130702848.0,246235064.0,806538613.0,1206696366.0
7591,208112063.0,25222346.0,0.0,18635875.0,43858221.0,64315904.0
7594,884684322.0,260529382.0,0.0,290201776.0,550731158.0,2491963671.0
7596,8257986426.0,0.0,0.0,2440000.0,2440000.0,20550530.0
7599,1630600.0,340469.0,0.0,278936.0,619405.0,0.0
7602,388979084.0,51384968.0,0.0,3090827.0,54475795.0,4796730.0
7603,232419673.0,0.0,0.0,1838413.0,1838413.0,6722179.0
7611,5213494152.0,731438071.0,0.0,64646364.0,796084435.0,0.0
7613,138010311.0,12165934.0,0.0,1581242.0,13747176.0,0.0
7615,4129947226.0,736698238.0,0.0,67485328.0,804183566.0,1006609573.0
7622,2800547337.0,516761537.0,20.0,95996918.0,612758475.0,364988336.0
7624,2939681925.0,309055165.0,0.0,82224980.0,391280145.0,96093037.0
7626,356454070.0,64161732.0,0.0,1924851.0,66086583.0,0.0
7631,4013961540.0,723224973.0,399.0,62312845.0,785538217.0,0.0
7639,47646788.0,8663479.0,0.0,796150.0,9459629.0,1226301.0
7665,5864626.0,351877.0,0.0,10556.0,362433.0,0.0
7670,156595597.0,0.0,0.0,90000.0,90000.0,0.0
7674,4565030594.0,829276743.0,6002422.0,62429686.0,897708851.0,630706127.0
7679,7075667912.0,1464377289.0,0.0,1114828638.0,2579205927.0,2800834575.0
7680,24112655527.0,4338053370.0,0.0,133205834.0,4471259204.0,0.0
7685,77764899.0,14007247.0,0.0,474962.0,14482209.0,0.0
7695,712170669.0,66084209.0,0.0,7448880.0,73533089.0,298125.0
7701,401692287.0,72693033.0,0.0,5862511.0,78555544.0,0.0
7702,2701943411.0,590047050.0,0.0,80827369.0,670874419.0,0.0
7704,104386169.0,0.0,0.0,150000.0,150000.0,0.0
7707,1330527676.0,80254013.0,0.0,5348945.0,85602958.0,0.0
7710,122897656.0,22566507.0,0.0,3222992.0,25789499.0,0.0
7712,148426873.0,27321633.0,0.0,4285921.0,31607554.0,0.0
7715,120488.0,23856.0,0.0,22048.0,45904.0,0.0
7720,52185766.0,6444169.0,0.0,969967.0,7414136.0,435212.0
7727,50272980.0,10267030.0,0.0,7283277.0,17550307.0,0.0
7732,23560227705.0,4278126041.0,0.0,1247143038.0,5525269079.0,0.0
7733,547638911.0,128465285.0,0.0,60401373.0,188866658.0,31895983.0
7739,637077273.0,153287428.0,195268674.0,30334917.0,378891019.0,3778252.0
7742,1647256067.0,383303989.0,0.0,508179957.0,891483946.0,140808183.0
7744,2953046976.0,543901525.0,0.0,72263564.0,616165089.0,1028151643.0
7745,6340920.0,1512309.0,0.0,437237.0,1949546.0,829046.0
7753,17153389.0,3509746.0,0.0,2524084.0,6033830.0,2893557.0
7760,19611167.0,3918310.0,0.0,2339493.0,6257803.0,0.0
7763,30781318.0,4513872.0,0.0,638625.0,5152497.0,0.0
7764,775813371.0,108645005.0,0.0,34012181.0,142657186.0,2686130.0
7765,6088149563.0,1717953857.0,120.0,1676501953.0,3394455930.0,50622466250.0
7770,104216869.0,16663350.0,0.0,1031915.0,17695265.0,2892064.0
7771,104767678.0,1090904.0,0.0,14426778.0,15517682.0,0.0
7773,142880770.0,25809019.0,0.0,7432360.0,33241379.0,10140599.0
7776,682337571.0,124369261.0,0.0,38984940.0,163354201.0,384693.0
7780,987568918.0,179000693.0,0.0,12508342.0,191509035.0,196467889.0
7792,2132433546.0,466384260.0,83367296.0,174984833.0,724736389.0,236812560.0
7812,600290.0,0.0,0.0,10000.0,10000.0,0.0
7818,63162763.0,17734991.0,0.0,19953339.0,37688330.0,0.0
7825,228241232.0,44345601.0,0.0,14629851.0,58975452.0,3112743.0
7838,130865530.0,24995971.0,6661306.0,2347571.0,34004848.0,15825010.0
7862,37230854.0,7380453.0,80629.0,4028132.0,11489214.0,0.0
7865,85527518.0,15433645.0,0.0,684414.0,16118059.0,0.0
7868,363979670.0,35754839.0,0.0,1251166.0,37006005.0,0.0
7874,116796714.0,21023408.0,0.0,630702.0,21654110.0,0.0
7875,2358161795.0,424873873.0,0.0,14931009.0,439804882.0,0.0
7878,6476944064.0,361759905.0,71784.0,144645920.0,506477609.0,0.0
7887,19425120016.0,3646183605.0,0.0,838583681.0,4484767286.0,0.0
7892,17682549.0,3288150.0,0.0,701149.0,3989299.0,0.0
7895,53926313.0,0.0,0.0,10000.0,10000.0,0.0
7897,15450699.0,2414371.0,0.0,76929.0,2491300.0,0.0
7902,3497932622.0,661066959.0,0.0,191753528.0,852820487.0,60736.0
7903,6426273947.0,1177261842.0,33302472.0,187460499.0,1398024813.0,103788989.0
7905,703248490.0,143552960.0,0.0,18900911.0,162453871.0,0.0
7907,104813274.0,21285749.0,0.0,6247108.0,27532857.0,544690.0
7917,1156822071.0,137022145.0,0.0,7876630.0,144898775.0,0.0
7919,183449474.0,11006968.0,0.0,330208.0,11337176.0,0.0
7932,2034988653.0,0.0,0.0,880000.0,880000.0,0.0
7936,220462078.0,39828714.0,0.0,2086755.0,41915469.0,324213.0
7947,2807921416.0,531008769.0,0.0,145142211.0,676150980.0,13647135.0
7949,1907229104.0,114433745.0,0.0,3433011.0,117866756.0,0.0
7953,1555210451.0,279546896.0,0.0,44457002.0,324003898.0,0.0
7956,88398725.0,2517516.0,0.0,3028468.0,5545984.0,4679388.0
7960,111167897.0,0.0,0.0,130000.0,130000.0,0.0
7962,14807639013.0,2719394510.0,7020.0,660832667.0,3380234197.0,1772190.0
7976,119651456.0,32846782.0,0.0,38827615.0,71674397.0,66726493.0
7977,5639870125.0,947215272.0,80.0,160601205.0,1107816557.0,28161.0
7978,497576220.0,104687360.0,0.0,13112389.0,117799749.0,30364485.0
7981,8409626585.0,1633497553.0,149496581.0,746748381.0,2529742515.0,143451993.0
7984,1875929938.0,353883872.0,0.0,103410893.0,457294765.0,0.0
7988,1536789943.0,0.0,0.0,3380000.0,3380000.0,0.0
7989,840952639.0,154727850.0,10866740.0,12987722.0,178582312.0,62254126.0
7990,121785030.0,29707055.0,0.0,14048178.0,43755233.0,0.0
7993,275122998.0,50417799.0,0.0,6637714.0,57055513.0,0.0
7995,1087385113.0,32676259.0,0.0,990287.0,33666546.0,0.0
8000,2630981427.0,590443774.0,0.0,219846517.0,810290291.0,9657824.0
8002,8167811564.0,1544186887.0,68904898.0,351044870.0,1964136655.0,4601402582.0
8004,1338167926.0,290278859.0,0.0,292031125.0,582309984.0,778094685.0
8012,1441750056.0,265509672.0,0.0,42335414.0,307845086.0,151432618.0
8023,68417196.0,14017851.0,0.0,12301989.0,26319840.0,0.0
8026,1711529.0,338882.0,0.0,186453.0,525335.0,0.0
8028,15356622211.0,2775658561.0,0.0,148884236.0,2924542797.0,0.0
8032,32885695.0,4884713.0,0.0,327791.0,5212504.0,0.0
8038,39582427.0,8011465.0,0.0,4482714.0,12494179.0,0.0
8051,3203463400.0,452637280.0,75564.0,168691109.0,621403953.0,122719941.0
8055,5028004366.0,915360167.0,2919217.0,85172224.0,1003451608.0,0.0
8059,150050648.0,26960675.0,0.0,2591948.0,29552623.0,0.0
8064,205062564.0,34720780.0,0.0,3198224.0,37919004.0,351305.0
8065,749049798.0,170221564.0,0.0,12827444.0,183049008.0,173936696.0
8067,2070128931.0,186251532.0,0.0,59363416.0,245614948.0,40325888.0
8075,64235521.0,13925237.0,0.0,3458506.0,17383743.0,0.0
8077,2450904404.0,590271156.0,21993712.0,202197525.0,814462393.0,1631521877.0
8082,3076048149.0,155912291.0,139769.0,34488385.0,190540445.0,0.0
8091,175369250.0,21044310.0,0.0,631329.0,21675639.0,0.0
8092,506786712.0,117039623.0,0.0,36475996.0,153515619.0,0.0
8104,14591436.0,1775319.0,0.0,63955.0,1839274.0,0.0
8115,462801641.0,71912603.0,2640.0,12551574.0,84466817.0,998665.0
8116,35390000.0,5361585.0,0.0,525364.0,5886949.0,2915862.0
8118,2136387680.0,0.0,0.0,1340000.0,1340000.0,0.0
8119,1759438571.0,303404351.0,0.0,39349193.0,342753544.0,5402305.0
8122,18180935712.0,1345816177.0,1122478.0,379289247.0,1726227902.0,8941779.0
8124,12126466310.0,2149656494.0,0.0,443719509.0,2593376003.0,24789221.0
8134,2365640.0,516157.0,0.0,621933.0,1138090.0,178210.0
8137,1366892288.0,306252833.0,0.0,353735381.0,659988214.0,267361650.0
8155,13106647.0,2359196.0,0.0,70775.0,2429971.0,0.0
8166,46082430386.0,8229581416.0,0.0,921560478.0,9151141894.0,21859385.0
8167,450971292.0,0.0,0.0,20000.0,20000.0,0.0
8197,10848155192.0,939105531.0,12388865.0,52564325.0,1004058721.0,0.0
8199,1535799249.0,112620687.0,0.0,19211223.0,131831910.0,1624491.0
8212,18528688.0,530396.0,0.0,212073.0,742469.0,0.0
8221,32899482000.0,5928397019.0,0.0,214998968.0,6143395987.0,0.0
8222,232615960.0,13956957.0,0.0,418708.0,14375665.0,0.0
8227,547767194.0,100884556.0,0.0,6308719.0,107193275.0,100329127.0
8229,49138900.0,0.0,0.0,10000.0,10000.0,4914890.0
8231,248284648.0,5801912.0,0.0,4791017.0,10592929.0,0.0
8246,1545756205.0,319907934.0,0.0,248053007.0,567960941.0,321659076.0
8251,960155511.0,0.0,0.0,710000.0,710000.0,0.0
8255,30803833121.0,5065812173.0,0.0,527959540.0,5593771713.0,33153265.0
8257,1972440.0,429596.0,0.0,439523.0,869119.0,284155.0
8258,31589566051.0,6099236412.0,325591.0,2579024378.0,8678586381.0,216117218.0
8264,1420328076.0,163632361.0,0.0,35377549.0,199009910.0,3193662.0
8268,251233872880.0,5429409.0,75736.0,207629999.0,213135144.0,158445349.0
8270,17489471.0,3954545.0,0.0,242320.0,4196865.0,9988693.0
8272,17941690.0,0.0,0.0,10000.0,10000.0,0.0
8282,131168210.0,0.0,0.0,240000.0,240000.0,0.0
8286,1005621323.0,172438879.0,900.0,5747679.0,178187458.0,0.0
8288,16630500.0,3190831.0,0.0,1226528.0,4417359.0,0.0
8289,91414575.0,13662613.0,0.0,3927920.0,17590533.0,0.0
8294,86551822.0,15645595.0,0.0,849632.0,16495227.0,0.0
8297,4549796.0,1187496.0,0.0,785429.0,1972925.0,0.0
8300,978615266.0,222543454.0,547432.0,84979226.0,308070112.0,78059660.0
8302,18964943899.0,3481160288.0,9092700.0,484306501.0,3974559489.0,0.0
8304,19286083378.0,210153878.0,0.0,172214711.0,382368589.0,0.0
8313,1022373424.0,186406601.0,621586.0,26866406.0,213894593.0,0.0
8336,65084725.0,11832401.0,0.0,1025342.0,12857743.0,0.0
8340,138912251.0,34434751.0,51002818.0,3993918.0,89431487.0,5197010.0
8342,2132866595.0,428831937.0,720.0,274977529.0,703810186.0,4314716993.0
8346,102037405.0,27268591.0,0.0,20549089.0,47817680.0,10968230.0
8349,1258525120.0,102600858.0,0.0,26814389.0,129415247.0,8987147.0
8356,709932574.0,8534691.0,0.0,39050489.0,47585180.0,0.0
8365,6826132275.0,1127900814.0,540582.0,74017387.0,1202458783.0,0.0
8371,448847326.0,102938728.0,0.0,73821892.0,176760620.0,15306007.0
8373,873537093.0,53506.0,0.0,990025.0,1043531.0,0.0
8377,497167.0,89490.0,0.0,10000.0,99490.0,0.0
8380,913479488.0,164426306.0,0.0,4932787.0,169359093.0,0.0
8383,1351296.0,294312.0,0.0,301113.0,595425.0,0.0
8390,536736398.0,64408367.0,0.0,1932251.0,66340618.0,0.0
8399,47893989.0,8620918.0,0.0,258627.0,8879545.0,0.0
8400,407301157.0,74209444.0,0.0,15027256.0,89236700.0,5076398.0
8403,9644445781.0,1767527438.0,0.0,587372495.0,2354899933.0,1296469.0
8407,187062634.0,28275133.0,0.0,27099465.0,55374598.0,27421624.0
8414,842760485.0,227142483.0,0.0,190953194.0,418095677.0,461850669.0
8428,195002456.0,56918256.0,0.0,63151267.0,120069523.0,382901089.0
8440,874164189.0,0.0,0.0,120000.0,120000.0,0.0
8449,2727519403.0,513997397.0,1998600.0,145285894.0,661281891.0,0.0
8450,9986057.0,1815464.0,0.0,162573.0,1978037.0,0.0
8455,403414077.0,0.0,0.0,270000.0,270000.0,0.0
8461,8528232263.0,667745728.0,0.0,57070612.0,724816340.0,6082159.0
8462,6485777.0,876282.0,0.0,73006.0,949288.0,0.0
8468,584546688.0,106813752.0,0.0,12584346.0,119398098.0,0.0
8482,4684332535.0,699063368.0,0.0,513453602.0,1212516970.0,32361882.0
8483,6014236901.0,993262772.0,0.0,166013977.0,1159276749.0,704678105.0
8484,251612132.0,45736730.0,6240.0,3924286.0,49667256.0,0.0
8492,3454824504.0,677519493.0,718743.0,709792153.0,1388030389.0,93230362.0
8495,137137854.0,28810908.0,25220349.0,2215721.0,56246978.0,0.0
8499,18827478.0,3566967.0,0.0,1125694.0,4692661.0,0.0
8501,1856160483.0,361554613.0,123359200.0,32668088.0,517581901.0,515558603.0
8502,5975603906.0,1144111082.0,298.0,254105217.0,1398216597.0,327828.0
8512,505449868.0,60940408.0,0.0,4333045.0,65273453.0,0.0
8521,239259613.0,38788314.0,0.0,18621371.0,57409685.0,0.0
8529,1632081462.0,11061369.0,0.0,17414600.0,28475969.0,91196.0
8533,7615341313.0,1214795465.0,0.0,152861453.0,1367656918.0,14203310.0
8544,25184671.0,5439888.0,0.0,5351238.0,10791126.0,3597579.0
8552,2347827552.0,158222451.0,0.0,52715830.0,210938281.0,0.0
8553,14341883349.0,21713.0,58198.0,8393836.0,8473747.0,0.0
8572,2020196238.0,266606151.0,0.0,56288258.0,322894409.0,88392882.0
8602,51111966.0,8956727.0,12780.0,1354074.0,10323581.0,0.0
8603,153414521.0,35798713.0,43933090.0,3972119.0,83703922.0,0.0
8605,150819693.0,27266039.0,0.0,1506604.0,28772643.0,0.0
8609,241396742.0,43918915.0,0.0,3992722.0,47911637.0,0.0
8612,2061987450.0,375120245.0,0.0,34622218.0,409742463.0,0.0
8614,1846553077.0,330403842.0,0.0,9912109.0,340315951.0,0.0
8615,5539096399.0,1009930582.0,0.0,104120783.0,1114051365.0,1360379933.0
8622,692709473.0,66811705.0,0.0,60244271.0,127055976.0,1295063.0
8623,197905558.0,37012297.0,0.0,9060234.0,46072531.0,0.0
8625,28552151.0,6681203.0,0.0,9023050.0,15704253.0,8851280.0
8626,1172633556.0,213557399.0,439400.0,49157464.0,263154263.0,1879080.0
8627,14049393768.0,2247360404.0,0.0,705571225.0,2952931629.0,816001119.0
8629,2549537326.0,195816967.0,0.0,9509544.0,205326511.0,0.0
8631,89748735.0,16530591.0,0.0,921755.0,17452346.0,1176252.0
8641,451861311.0,41839092.0,0.0,27401118.0,69240210.0,58633024.0
8651,1303045988.0,236963790.0,0.0,20931045.0,257894835.0,0.0
8668,24685645.0,6338536.0,10528451.0,506009.0,17372996.0,0.0
8676,28299123512.0,2869669324.0,375177310.0,933785868.0,4178632502.0,8673585.0
8681,97333422.0,17728133.0,0.0,1757187.0,19485320.0,55002801.0
8683,28166873.0,8297933.0,0.0,9223164.0,17521097.0,11609573.0
8691,99091235.0,19756575.0,0.0,5630162.0,25386737.0,30031639.0
8700,7685898163.0,1773932790.0,16389482.0,273171949.0,2063494221.0,1449464650.0
8704,4580192.0,1350011.0,0.0,1502954.0,2852965.0,0.0
8708,116696981.0,21652877.0,0.0,4354271.0,26007148.0,0.0
8717,103847984.0,12981278.0,0.0,4216192.0,17197470.0,0.0
8722,9956441612.0,1911407359.0,0.0,740026922.0,2651434281.0,3667801222.0
8726,166766522.0,0.0,0.0,40000.0,40000.0,0.0
8733,547039.0,117962.0,0.0,128313.0,246275.0,0.0
8736,17926322019.0,4245167684.0,5304388085.0,441119464.0,9990675233.0,42774833.0
8741,639297176.0,36116094.0,0.0,75495325.0,111611419.0,0.0
8742,87138559.0,15743387.0,0.0,812684.0,16556071.0,0.0
8743,60402034.0,0.0,0.0,6221407.0,6221407.0,0.0
8755,21660189068.0,5080717661.0,178994525.0,2290773484.0,7550485670.0,4348405941.0
8757,413516739.0,31249722.0,0.0,11832460.0,43082182.0,0.0
8765,6254548229.0,1145934317.0,0.0,64416333.0,1210350650.0,1076706649.0
8766,589910135.0,2668879.0,0.0,165530.0,2834409.0,0.0
8770,111242647.0,20223913.0,0.0,1752516.0,21976429.0,0.0
8780,242062993.0,45954533.0,0.0,15022359.0,60976892.0,10023522.0
8783,209624129.0,25154895.0,0.0,754646.0,25909541.0,0.0
8786,291581438.0,85031509.0,0.0,92920230.0,177951739.0,42610529.0
8800,89627350.0,18734729.0,0.0,15450159.0,34184888.0,0.0
8808,47539033.0,8909709.0,0.0,1291631.0,10201340.0,1443390.0
8815,2827037783.0,315201785.0,9360.0,32556416.0,347767561.0,2016731.0
8818,161482897.0,38484648.0,68785929.0,3399625.0,110670202.0,0.0
8822,2141260999.0,481250410.0,674850884.0,40665396.0,1196766690.0,0.0
8830,1066299090.0,190838644.0,0.0,6337443.0,197176087.0,0.0
8840,54835463936.0,8520698667.0,4219288.0,5192937518.0,13717855473.0,796200984.0
8851,678715596876.0,174449.0,26849.0,223057877.0,223259175.0,145872689.0
8855,2625352068.0,543380330.0,0.0,141069388.0,684449718.0,886609813.0
8856,227092507.0,13761805.0,0.0,2751906.0,16513711.0,0.0
8861,2864339588.0,515581122.0,0.0,15467429.0,531048551.0,0.0
8864,988809080.0,187412588.0,0.0,59570740.0,246983328.0,0.0
8866,10287332094.0,1920175506.0,0.0,449734544.0,2369910050.0,4018410716.0
8867,2267665275.0,164487329.0,0.0,18628418.0,183115747.0,35922.0
8869,65284693.0,11751244.0,0.0,352537.0,12103781.0,0.0
8880,11001813390.0,2210138683.0,595680.0,359551826.0,2570286189.0,81607942.0
8884,3456306391.0,623104103.0,0.0,22817147.0,645921250.0,0.0
8898,4857253.0,0.0,0.0,10000.0,10000.0,0.0
8905,478762961.0,103056627.0,125921.0,99593313.0,202775861.0,0.0
8929,2136155198.0,388765399.0,0.0,30702524.0,419467923.0,623437997.0
8930,16401049246.0,1246312343.0,31260.0,142959077.0,1389302680.0,40781309.0
8933,143335178.0,25839660.0,0.0,1004974.0,26844634.0,0.0
8936,24437560250.0,5521925854.0,15126.0,2156936751.0,7678877731.0,847300029.0
8941,14487472.0,2607744.0,0.0,78232.0,2685976.0,0.0
8948,1574297675.0,286321422.0,0.0,25747049.0,312068471.0,1824635.0
8949,1265841740.0,245150482.0,0.0,24481551.0,269632033.0,30390.0
8952,1322320.0,330249.0,0.0,165455.0,495704.0,0.0
8958,2326412315.0,319752597.0,0.0,29157086.0,348909683.0,1001280.0
8964,265658657.0,51345072.0,20393540.0,2680416.0,74419028.0,0.0
8973,845040828.0,196611820.0,0.0,149142708.0,345754528.0,43164021.0
8975,148994535.0,25396174.0,0.0,1785145.0,27181319.0,0.0
8978,557325.0,0.0,0.0,10000.0,10000.0,0.0
8979,58940455.0,0.0,0.0,649403.0,649403.0,0.0
8980,1989488912.0,484142712.0,0.0,374486357.0,858629069.0,321703177.0
8981,5609758.0,336584.0,0.0,20000.0,356584.0,0.0
8982,289754611.0,61599790.0,0.0,60190246.0,121790036.0,105178032.0
8983,799279129.0,130330819.0,0.0,35085066.0,165415885.0,0.0
8987,61285381.0,17553649.0,0.0,19417286.0,36970935.0,0.0
8996,1080978944.0,142016157.0,0.0,16979407.0,158995564.0,1142752.0
8998,6634219982.0,1394020366.0,0.0,108462892.0,1502483258.0,1811300074.0
9000,9749785953.0,1350359537.0,0.0,386109909.0,1736469446.0,5037338.0
9006,1053433206.0,235010865.0,0.0,34592774.0,269603639.0,0.0
9007,15990499.0,2907071.0,0.0,251912.0,3158983.0,0.0
9019,1264059704.0,260450096.0,600.0,82280047.0,342730743.0,240574370.0
9021,1881202705.0,365894307.0,136017937.0,27746943.0,529659187.0,389479858.0
9025,109286093.0,19671496.0,0.0,590144.0,20261640.0,0.0
9033,7762687101.0,1519019617.0,28893293.0,677212382.0,2225125292.0,2204217576.0
9034,6004713.0,1080846.0,0.0,44701.0,1125547.0,0.0
9036,39547595.0,2515226.0,0.0,2519496.0,5034722.0,0.0
9039,909944338.0,180758775.0,0.0,45852650.0,226611425.0,107111631.0
9040,2304482593.0,266103270.0,0.0,75207013.0,341310283.0,11209242.0
9045,210748016.0,38579207.0,0.0,4989709.0,43568916.0,0.0
9058,29740057523.0,4998858421.0,0.0,1509571309.0,6508429730.0,76151660.0
9070,211795580.0,39095957.0,0.0,6746203.0,45842160.0,94242953.0
9071,6537645208.0,1241499947.0,0.0,154968587.0,1396468534.0,2729052.0
9074,638067334.0,88248183.0,0.0,2900653.0,91148836.0,0.0
9083,585213775.0,115413581.0,0.0,61265224.0,176678805.0,97013.0
9090,482802155.0,55489416.0,0.0,7501497.0,62990913.0,785169.0
9098,3800556542.0,238564903.0,0.0,49029955.0,287594858.0,1453075.0
9099,284463702.0,0.0,0.0,710000.0,710000.0,0.0
9104,1118125694.0,201262621.0,0.0,6037878.0,207300499.0,0.0
9108,2057555764.0,376397614.0,1194420.0,41684179.0,419276213.0,0.0
9125,2502969252.0,448044922.0,86280.0,153262281.0,601393483.0,44354468.0
9131,237020987.0,34295552.0,0.0,15783617.0,50079169.0,3531720.0
9132,939066090.0,169578710.0,960.0,8104263.0,177683933.0,0.0
9137,2299099322.0,494262050.0,0.0,57563995.0,551826045.0,0.0
