,SND_MNTPRD_A,SND_MNTTVA_A,SND_MNTDRC_A,SND_MNTAVA_A,SND_MNTTAX_A,SND_MNTPAY_A,SND_MNTAIR_A
14419,19577502964.0,0.0,0.0,0.0,150000.0,150000.0,0.0
14432,310746806.0,0.0,0.0,0.0,510000.0,510000.0,0.0
14438,7000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
14442,8248758888.0,0.0,0.0,0.0,250000.0,250000.0,0.0
14447,2213494396.0,0.0,0.0,0.0,550000.0,550000.0,0.0
14454,558000000.0,0.0,0.0,0.0,220000.0,220000.0,0.0
14458,332709648.0,0.0,0.0,0.0,1810000.0,1810000.0,0.0
14460,423728860.0,0.0,0.0,0.0,100000.0,100000.0,0.0
14462,41555407.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14463,12000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
14468,118938531.0,428163.0,0.0,0.0,232543.0,660706.0,73645.0
14474,11532824840.0,0.0,0.0,0.0,400000.0,400000.0,0.0
14478,2244834077.0,0.0,0.0,0.0,50000.0,50000.0,0.0
14480,4992800.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14483,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14486,10749706585.0,2377781.0,0.0,0.0,3391333.0,5769114.0,0.0
14488,93972357.0,0.0,0.0,0.0,210000.0,210000.0,0.0
14490,2560439278.0,0.0,0.0,0.0,320000.0,320000.0,0.0
14498,21188519.0,0.0,0.0,0.0,40000.0,40000.0,0.0
14518,453310699.0,363069.0,0.0,0.0,60892.0,423961.0,0.0
14524,10000000.0,0.0,0.0,0.0,100000.0,100000.0,0.0
14528,280730919225.0,0.0,0.0,0.0,10980000.0,10980000.0,0.0
14532,4198231.0,118396.0,0.0,0.0,10000.0,128396.0,0.0
14534,58992972.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14544,1237976.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14562,30744387.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14570,2767876460.0,0.0,0.0,0.0,1165000.0,1165000.0,0.0
14574,52422952589.0,0.0,0.0,0.0,11290000.0,11290000.0,0.0
14575,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14580,664790.0,2511.0,0.0,0.0,13051.0,15562.0,0.0
14586,10000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
14588,31706817.0,0.0,0.0,0.0,90000.0,90000.0,0.0
14589,199279257.0,0.0,0.0,0.0,140000.0,140000.0,0.0
14595,5370807327.0,0.0,0.0,0.0,180000.0,180000.0,0.0
14598,166402345576.0,0.0,0.0,0.0,17080000.0,17080000.0,0.0
14604,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14614,14104481074.0,0.0,0.0,0.0,1220000.0,1220000.0,0.0
14640,15500000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
14648,58528874.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14650,4776507228.0,0.0,0.0,0.0,2780000.0,2780000.0,0.0
14666,8331778.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14673,1500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14676,355157471.0,0.0,0.0,0.0,840000.0,840000.0,0.0
14686,26181810.0,0.0,0.0,0.0,360000.0,360000.0,0.0
14700,3002492363.0,0.0,0.0,0.0,230000.0,230000.0,0.0
14707,47000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14712,702260876.0,23206972.0,0.0,0.0,986207.0,24193179.0,0.0
14715,672300413.0,455349.0,0.0,0.0,799768.0,1255117.0,0.0
14725,396339045.0,0.0,0.0,0.0,50000.0,50000.0,0.0
14731,76000000.0,0.0,0.0,0.0,160000.0,160000.0,0.0
14745,52690400.0,0.0,0.0,0.0,640000.0,640000.0,0.0
14754,2669510923.0,0.0,0.0,0.0,1090000.0,1090000.0,0.0
14764,20597760.0,44433.0,0.0,0.0,20000.0,64433.0,0.0
14802,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14806,28000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14813,6000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
14822,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14825,3000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14828,30020540.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14838,2700000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
14840,1500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14841,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14874,37531775.0,0.0,0.0,0.0,150000.0,150000.0,0.0
14875,75500000.0,0.0,0.0,0.0,670000.0,670000.0,0.0
14877,463973187.0,0.0,0.0,0.0,60000.0,60000.0,0.0
14883,242914720.0,0.0,0.0,0.0,60000.0,60000.0,0.0
14889,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14892,388447.0,0.0,0.0,0.0,0.0,0.0,0.0
14900,1703463454.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14917,8131597967.0,0.0,0.0,0.0,1870000.0,1870000.0,0.0
14930,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14940,13546006.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14942,140000000.0,0.0,0.0,0.0,420000.0,420000.0,0.0
14943,30000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
14961,2238456501.0,0.0,0.0,0.0,2660000.0,2660000.0,0.0
14973,14800000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
14976,1341539336.0,0.0,0.0,0.0,2620000.0,2620000.0,0.0
14985,10025475078.0,0.0,0.0,0.0,2590000.0,2590000.0,0.0
14987,438746673.0,0.0,0.0,0.0,140000.0,140000.0,0.0
14990,1333246688.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14996,1000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15001,6557840.0,0.0,0.0,0.0,40000.0,40000.0,0.0
15012,6000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15014,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15018,5109420.0,0.0,0.0,0.0,50000.0,50000.0,0.0
15022,202000000.0,0.0,0.0,0.0,800000.0,800000.0,0.0
15023,228152622.0,0.0,0.0,0.0,220000.0,220000.0,0.0
15036,24417068.0,0.0,0.0,0.0,0.0,0.0,0.0
15044,91000416.0,0.0,0.0,0.0,0.0,0.0,0.0
15050,16000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
15058,7034079909.0,0.0,0.0,0.0,1140000.0,1140000.0,0.0
15060,106940466.0,0.0,0.0,0.0,50000.0,50000.0,0.0
15067,5173617652.0,0.0,0.0,0.0,1930000.0,1930000.0,0.0
15088,5500000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
15104,4000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
15106,974124.0,9178.0,0.0,0.0,18194.0,27372.0,0.0
15107,2488095388.0,0.0,0.0,0.0,1290000.0,1290000.0,0.0
15109,112899613.0,0.0,0.0,0.0,90000.0,90000.0,0.0
15122,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15126,3500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15127,189847341.0,0.0,0.0,0.0,120000.0,120000.0,0.0
15137,3456298.0,14325.0,0.0,0.0,10000.0,24325.0,0.0
15142,329540904.0,0.0,0.0,0.0,200000.0,200000.0,0.0
15150,351652985.0,0.0,0.0,0.0,180000.0,180000.0,0.0
15155,22000000.0,0.0,0.0,0.0,90000.0,90000.0,0.0
15162,1000695682512.0,0.0,0.0,0.0,35900000.0,35900000.0,0.0
15167,4500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15169,1408438175.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15172,2188461026.0,0.0,0.0,0.0,30000.0,30000.0,0.0
15175,1000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15178,2359150.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15182,377030920.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15188,9172858220.0,0.0,0.0,0.0,420000.0,420000.0,0.0
15200,10029041047.0,0.0,0.0,0.0,2360000.0,2360000.0,0.0
15205,210677350.0,1152000.0,0.0,0.0,810000.0,1962000.0,0.0
15209,690204017.0,0.0,0.0,0.0,150000.0,150000.0,0.0
15215,14500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15223,11658749978.0,0.0,0.0,0.0,1980000.0,1980000.0,0.0
15230,93564118.0,0.0,0.0,0.0,760000.0,760000.0,0.0
15240,6500000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
15244,3000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15257,2104408956.0,0.0,0.0,0.0,430000.0,430000.0,0.0
15263,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15267,89622203.0,0.0,0.0,0.0,280000.0,280000.0,0.0
15270,174422592.0,0.0,0.0,0.0,50000.0,50000.0,0.0
15273,23183961.0,0.0,0.0,0.0,90000.0,90000.0,0.0
15279,12136979728.0,0.0,0.0,0.0,200000.0,200000.0,0.0
15286,4116641934.0,0.0,0.0,0.0,270000.0,270000.0,0.0
15287,12000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
15302,2049407060.0,0.0,0.0,0.0,230000.0,230000.0,0.0
15308,324318182.0,0.0,0.0,0.0,540000.0,540000.0,0.0
15310,11204918414.0,0.0,0.0,0.0,1950000.0,1950000.0,0.0
15316,2693365103.0,0.0,0.0,0.0,910000.0,910000.0,0.0
15324,1882902.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15336,192900000.0,0.0,0.0,0.0,1610000.0,1610000.0,0.0
15338,11500000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
15349,4034452.0,125972.0,0.0,0.0,195253.0,321225.0,0.0
15361,4731468607.0,0.0,0.0,0.0,1760000.0,1760000.0,0.0
15369,2108490.0,0.0,0.0,0.0,30000.0,30000.0,0.0
15381,847621343.0,0.0,0.0,0.0,0.0,0.0,0.0
15382,8000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
15383,3000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15385,191404838.0,0.0,0.0,0.0,220000.0,220000.0,0.0
15394,16009094.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15410,1444000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15414,71907080.0,0.0,0.0,0.0,220000.0,220000.0,0.0
15418,4400000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15423,367274034.0,0.0,0.0,0.0,260000.0,260000.0,0.0
15429,5000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
15433,1969511004.0,0.0,0.0,0.0,30000.0,30000.0,0.0
15435,11000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15439,1109732727.0,0.0,0.0,0.0,820000.0,820000.0,0.0
15445,31000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15448,2921338713.0,0.0,0.0,0.0,820000.0,820000.0,0.0
15455,6000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15460,5500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15482,3000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15486,475000000.0,0.0,0.0,0.0,110000.0,110000.0,0.0
15491,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15497,23000000.0,0.0,0.0,0.0,120000.0,120000.0,0.0
15500,2800000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15503,371083803.0,0.0,0.0,0.0,0.0,0.0,0.0
15506,3588005725.0,0.0,0.0,0.0,340000.0,340000.0,0.0
15511,126446669.0,0.0,0.0,0.0,250000.0,250000.0,0.0
15518,32660718.0,0.0,0.0,0.0,80000.0,80000.0,0.0
15524,1521189877.0,0.0,0.0,0.0,320000.0,320000.0,0.0
15526,15294921024.0,0.0,0.0,0.0,1560000.0,1560000.0,0.0
15528,27679887.0,14370.0,0.0,0.0,46972.0,61342.0,0.0
15530,64000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
15533,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15538,103200000.0,0.0,0.0,0.0,220000.0,220000.0,0.0
15539,11699183559.0,0.0,0.0,0.0,470000.0,470000.0,0.0
15542,3500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15565,283397832.0,0.0,0.0,0.0,0.0,0.0,0.0
15570,24800000.0,0.0,0.0,0.0,300000.0,300000.0,0.0
15576,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15595,58000000.0,0.0,0.0,0.0,440000.0,440000.0,0.0
15598,1703319145.0,20471225.0,0.0,0.0,1035781.0,21507006.0,0.0
15605,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15608,1500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15612,260744655.0,0.0,0.0,0.0,0.0,0.0,0.0
15617,1279466122.0,2593731.0,0.0,0.0,779820.0,3373551.0,0.0
15624,19548502.0,0.0,0.0,0.0,70000.0,70000.0,0.0
15629,460080593.0,311185.0,0.0,0.0,307000.0,618185.0,0.0
15630,171910236.0,0.0,0.0,0.0,590000.0,590000.0,0.0
15633,8000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15635,10000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
15647,4000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
15649,319682345.0,0.0,0.0,0.0,650000.0,650000.0,0.0
15657,31082560.0,0.0,0.0,0.0,90000.0,90000.0,0.0
15667,9000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
15669,1500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15672,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15681,23000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
15693,1577197036.0,0.0,0.0,0.0,920000.0,920000.0,0.0
15707,300000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15721,231195738164.0,0.0,0.0,0.0,14700000.0,14700000.0,0.0
15737,408254426.0,0.0,0.0,0.0,110000.0,110000.0,0.0
15751,5180096004.0,0.0,0.0,0.0,1320000.0,1320000.0,0.0
15752,3921567295.0,0.0,0.0,0.0,1360000.0,1360000.0,0.0
15754,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15768,347014674.0,0.0,0.0,0.0,40000.0,40000.0,0.0
15773,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15779,3221278225.0,0.0,0.0,0.0,1210000.0,1210000.0,0.0
15780,10000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15785,1235202766.0,0.0,0.0,0.0,2050000.0,2050000.0,0.0
15799,3000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15804,75342180.0,0.0,0.0,0.0,0.0,0.0,0.0
15810,1080898001.0,0.0,0.0,0.0,440000.0,440000.0,0.0
15814,83581996.0,0.0,0.0,0.0,150000.0,150000.0,0.0
15819,3000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
15824,295184679.0,0.0,0.0,0.0,170000.0,170000.0,0.0
15826,104273379.0,0.0,0.0,0.0,125000.0,125000.0,0.0
15831,8000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
15832,344121434.0,0.0,0.0,0.0,180000.0,180000.0,0.0
15833,5653539994.0,0.0,0.0,0.0,240000.0,240000.0,0.0
15854,1500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15861,10689680.0,0.0,0.0,0.0,50000.0,50000.0,0.0
15885,299706087.0,0.0,0.0,0.0,130000.0,130000.0,0.0
15896,6000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15900,20485598.0,0.0,0.0,0.0,60000.0,60000.0,0.0
15905,212653892368.0,0.0,2206091626.0,0.0,69302719.0,2275394345.0,0.0
15906,4000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15909,35046760.0,0.0,0.0,0.0,280000.0,280000.0,0.0
15912,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15926,97844085.0,0.0,0.0,0.0,220000.0,220000.0,0.0
15931,12000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
15935,3500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
15942,266471007.0,0.0,0.0,0.0,490000.0,490000.0,0.0
15952,334818077.0,0.0,0.0,0.0,300000.0,300000.0,0.0
15968,368251051.0,164758.0,0.0,0.0,260707.0,425465.0,0.0
15970,6000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
15976,46000000.0,0.0,0.0,0.0,160000.0,160000.0,0.0
15977,16000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
15982,40310166.0,0.0,0.0,0.0,40000.0,40000.0,0.0
15994,10990873758.0,18401604.0,0.0,0.0,10514599.0,28916203.0,0.0
16000,501181469.0,0.0,0.0,0.0,150000.0,150000.0,0.0
16008,166500000.0,0.0,0.0,0.0,420000.0,420000.0,0.0
16019,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16028,124534556.0,0.0,0.0,0.0,420000.0,420000.0,0.0
16030,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16033,2500000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
16037,415767465.0,0.0,0.0,0.0,560000.0,560000.0,0.0
16067,23000000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
16068,691087741.0,1921358.0,0.0,0.0,824792.0,2746150.0,0.0
16091,30000000.0,0.0,0.0,0.0,220000.0,220000.0,0.0
16097,110712364.0,0.0,0.0,0.0,260000.0,260000.0,0.0
16102,184000000.0,0.0,0.0,0.0,250000.0,250000.0,0.0
16137,131075660.0,0.0,0.0,0.0,70000.0,70000.0,0.0
16148,9500000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
16157,586322600.0,0.0,0.0,0.0,130000.0,130000.0,0.0
16168,556499400.0,0.0,0.0,0.0,30000.0,30000.0,0.0
16171,3000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
16180,100546434.0,0.0,0.0,0.0,90000.0,90000.0,0.0
16182,27000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
16184,1072299913.0,0.0,0.0,0.0,0.0,0.0,0.0
16202,35757189.0,41640.0,0.0,0.0,10000.0,51640.0,0.0
16203,4000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16208,39673097080.0,0.0,0.0,0.0,6450000.0,6450000.0,0.0
16212,288965861.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16213,27000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
16215,23989713459.0,2100222.0,95.0,0.0,1872125.0,3972442.0,348057.0
16218,6541950.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16219,30987638.0,0.0,0.0,0.0,70000.0,70000.0,0.0
16220,1652022694.0,0.0,0.0,0.0,170000.0,170000.0,0.0
16222,28609656.0,53051.0,0.0,0.0,30000.0,83051.0,0.0
16223,2646853143.0,0.0,0.0,0.0,540000.0,540000.0,0.0
16226,128125837.0,0.0,0.0,0.0,180000.0,180000.0,0.0
16229,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16230,80000000.0,0.0,0.0,0.0,100000.0,100000.0,0.0
16235,583565169.0,0.0,0.0,0.0,0.0,0.0,0.0
16246,679671461.0,0.0,0.0,0.0,110000.0,110000.0,0.0
16256,11000000.0,0.0,0.0,0.0,140000.0,140000.0,0.0
16259,87300000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
16274,231153490.0,0.0,0.0,0.0,50000.0,50000.0,0.0
16291,1693806477.0,0.0,0.0,0.0,690000.0,690000.0,0.0
16294,31650000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
16298,103448617.0,390092.0,0.0,0.0,549929.0,940021.0,0.0
16299,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16301,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16302,41431600.0,0.0,0.0,0.0,80000.0,80000.0,0.0
16311,4771681192.0,0.0,0.0,0.0,470000.0,470000.0,0.0
16312,14192600.0,0.0,0.0,0.0,40000.0,40000.0,0.0
16318,19000000.0,0.0,0.0,0.0,120000.0,120000.0,0.0
16320,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16337,931423048.0,0.0,0.0,0.0,970000.0,970000.0,0.0
16355,38000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
16359,92500000.0,0.0,0.0,0.0,770000.0,770000.0,0.0
16363,1241907348.0,2667012.0,0.0,0.0,4261506.0,6928518.0,0.0
16373,67723633380.0,16038510.0,0.0,0.0,2287560.0,18326070.0,0.0
16380,6920185603.0,0.0,0.0,0.0,23530000.0,23530000.0,0.0
16382,789986027.0,0.0,0.0,0.0,50000.0,50000.0,0.0
16400,374467960.0,0.0,0.0,0.0,60000.0,60000.0,0.0
16411,4943955938.0,0.0,0.0,0.0,290000.0,290000.0,0.0
16413,140421815.0,0.0,0.0,0.0,80000.0,80000.0,0.0
16419,101500000.0,0.0,0.0,0.0,190000.0,190000.0,0.0
16421,68037384.0,0.0,0.0,0.0,30000.0,30000.0,0.0
16436,135898764.0,0.0,0.0,0.0,370000.0,370000.0,0.0
16437,4922064409.0,0.0,0.0,0.0,1400000.0,1400000.0,0.0
16445,5500000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
16453,16648852.0,0.0,0.0,0.0,40000.0,40000.0,0.0
16454,26121644.0,0.0,0.0,0.0,90000.0,90000.0,0.0
16455,8726150581.0,0.0,0.0,0.0,12125000.0,12125000.0,0.0
16464,8000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16469,15438780398.0,0.0,0.0,0.0,4580000.0,4580000.0,0.0
16475,15565060.0,0.0,0.0,0.0,50000.0,50000.0,0.0
16486,55000000.0,0.0,0.0,0.0,310000.0,310000.0,0.0
16493,22874951219.0,7461.0,0.0,0.0,860000.0,867461.0,0.0
16495,48357958.0,0.0,0.0,0.0,220000.0,220000.0,0.0
16502,6000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
16504,120266225.0,0.0,0.0,0.0,60000.0,60000.0,0.0
16509,33321330.0,0.0,0.0,0.0,20000.0,20000.0,0.0
16510,25784863042.0,0.0,0.0,0.0,3320000.0,3320000.0,0.0
16515,20000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
16520,500018493.0,0.0,0.0,0.0,300000.0,300000.0,0.0
16529,45577171.0,0.0,0.0,0.0,40000.0,40000.0,0.0
16540,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16545,420769394.0,0.0,0.0,0.0,210000.0,210000.0,0.0
16546,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16559,1582944993.0,0.0,0.0,0.0,610000.0,610000.0,0.0
16565,27995736.0,0.0,0.0,0.0,50000.0,50000.0,0.0
16569,1500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
16608,87000000.0,0.0,0.0,0.0,180000.0,180000.0,0.0
16612,28000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
16616,2453445.0,0.0,0.0,0.0,0.0,0.0,0.0
16618,86000000.0,0.0,0.0,0.0,520000.0,520000.0,0.0
16624,4078100123.0,0.0,0.0,0.0,1290000.0,1290000.0,0.0
16627,5000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
16646,54234920.0,0.0,0.0,0.0,290000.0,290000.0,0.0
16652,387456525.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16655,500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16662,10000000.0,0.0,0.0,0.0,90000.0,90000.0,0.0
16663,3000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16669,26684766.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16681,39926848.0,0.0,0.0,0.0,220000.0,220000.0,0.0
16683,216950446.0,0.0,0.0,0.0,300000.0,300000.0,0.0
16688,646875953318.0,0.0,0.0,0.0,15640000.0,15640000.0,0.0
16691,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16724,23643446162.0,0.0,0.0,0.0,220000.0,220000.0,0.0
16736,2000000.0,0.0,0.0,0.0,110000.0,110000.0,0.0
16746,147300000.0,0.0,0.0,0.0,300000.0,300000.0,0.0
16755,14647831504.0,0.0,0.0,0.0,1730000.0,1730000.0,0.0
16758,3000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16762,32000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
16769,1610140805.0,0.0,0.0,0.0,410000.0,410000.0,0.0
16783,39190534734.0,0.0,0.0,0.0,4690000.0,4690000.0,0.0
16784,732763400.0,0.0,0.0,0.0,0.0,0.0,0.0
16788,74262695.0,0.0,0.0,0.0,40000.0,40000.0,0.0
16793,7000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
16796,11322801402.0,0.0,0.0,0.0,2210000.0,2210000.0,0.0
16810,57673036.0,0.0,0.0,0.0,0.0,0.0,0.0
16816,7742995.0,0.0,0.0,0.0,90000.0,90000.0,0.0
16823,583568515.0,0.0,0.0,0.0,160000.0,160000.0,0.0
16831,1310314411.0,0.0,0.0,0.0,30000.0,30000.0,0.0
16840,19233600.0,0.0,0.0,0.0,120000.0,120000.0,0.0
16850,559300000.0,0.0,0.0,0.0,2200000.0,2200000.0,0.0
16851,11938322320.0,0.0,0.0,0.0,300000.0,300000.0,0.0
16859,60557543888.0,55879.0,0.0,0.0,15543074.0,15598953.0,0.0
16865,22000000.0,0.0,0.0,0.0,220000.0,220000.0,0.0
16877,7928575280.0,2004370.0,0.0,0.0,524538.0,2528908.0,0.0
16889,4000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
16890,15000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16899,1500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16907,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16915,3000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
16917,12738155360.0,0.0,0.0,0.0,4380000.0,4380000.0,0.0
16925,48713012957.0,0.0,0.0,0.0,6310000.0,6310000.0,0.0
16930,82033313.0,0.0,0.0,0.0,70000.0,70000.0,0.0
16934,13000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
16936,14109394.0,0.0,0.0,0.0,10000.0,10000.0,0.0
16937,2598010.0,0.0,0.0,0.0,30000.0,30000.0,0.0
16940,10000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
16972,89354245.0,0.0,0.0,0.0,170000.0,170000.0,0.0
16981,117281436.0,0.0,0.0,0.0,20000.0,20000.0,0.0
16996,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17000,543926914.0,0.0,0.0,0.0,530000.0,530000.0,0.0
17005,34892738.0,0.0,0.0,0.0,50000.0,50000.0,0.0
17007,47344168.0,121316.0,0.0,0.0,220000.0,341316.0,0.0
17020,4000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
17024,299089.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17029,362957051.0,0.0,0.0,0.0,40000.0,40000.0,0.0
17036,86334313.0,0.0,0.0,0.0,110000.0,110000.0,0.0
17043,39790102.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17046,29072519525.0,0.0,0.0,0.0,2260000.0,2260000.0,0.0
17048,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17059,758601453.0,0.0,0.0,0.0,30000.0,30000.0,0.0
17060,20000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
17061,34500000.0,0.0,0.0,0.0,220000.0,220000.0,0.0
17068,3000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
17073,119572661380.0,3520669.0,0.0,0.0,12082233.0,15602902.0,0.0
17076,4424790060.0,0.0,0.0,0.0,310000.0,310000.0,0.0
