,CTR_OFODEC,CTR_OFODEP,CTR_OFODET,CTR_OBLAUT,CTR_OBLASS,CTR_ODTIMB,CTR_OBLTHO,CTR_OBLDLI,CTR_OBLTVI,target,GROUP
6925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.361154147687508,1
6926,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.02023108147677,1
6927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.475202811234947,1
6928,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.551339531392426,1
6929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.863251919175713,1
6930,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
6931,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,10.387517353514957,1
6932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.493160518915328,1
6933,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.862038464990087,1
6934,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.24608989775301,1
6935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.697062040287745,1
6936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.278016423166655,1
6937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.94606047213577,1
6938,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.614457151822105,1
6939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.421254054439983,1
6940,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.934191741152,1
6941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.145295829079494,1
6942,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.227188233781813,1
6943,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
6944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.932211260405708,1
6945,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
6946,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.130182509690663,1
6947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.392115093072697,1
6948,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.414898740605295,1
6949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
6950,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.50771426394962,1
6951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0
6952,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,20.247060340618688,1
6953,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.092963979495707,1
6954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.961275162323457,1
6955,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.702102866985193,1
6956,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.688921440205279,1
6957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.688700268509887,1
6958,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.223622161013346,1
6959,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.162434876801864,1
6960,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
6961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.57181843589842,1
6962,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.926056073154992,1
6963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.134274161550154,1
6964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.757686749451068,1
6965,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
6966,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.269063270219082,1
6967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
6968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
6969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.830808264432497,1
6970,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.272080234554851,1
6971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.709676393284152,1
6972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.215929733946822,1
6973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
6974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.160429578210785,1
6975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
6976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.307360958338098,1
6977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.590012988121266,1
6978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0
6979,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.736016008813564,1
6980,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.180154365996387,1
6981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.313121536897444,1
6982,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
6983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.383647611240747,1
6984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.227490447948888,1
6985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,17.828806674983912,1
6986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
6987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.096779262503624,1
6988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
6989,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.411291427393525,1
6990,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
6991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.652442015237966,1
6992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.079204716921186,1
6993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
6994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
6995,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.31197840032076,1
6996,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,13.467764206674605,1
6997,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.83776700897775,1
6998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.136430534979464,1
6999,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.04663584623508,1
7000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.303472167378114,1
7001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.791362322173963,1
7002,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.425217088532765,1
7003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7004,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.830917874494933,1
7005,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,12.802783262153303,1
7006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.443775636849704,1
7007,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.981132472957025,1
7008,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.431834356520874,1
7009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.826052426111858,1
7010,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.096698965826768,1
7012,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0
7013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.409163869283187,1
7014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7015,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7016,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7017,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.697408583083078,1
7018,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.745721213966398,1
7019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.060154201213994,1
7020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.428873398254506,1
7021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.56417900741785,1
7022,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.797061925188766,1
7024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.353515194975165,1
7025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.303301918318468,1
7026,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.535731416566035,1
7028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.913381573496213,1
7029,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.780090376108346,1
7030,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.64506653137171,1
7031,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.585971032426869,1
7032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.726955808770064,1
7033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.217861525757588,1
7037,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.74636089141915,1
7038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.19696230607112,1
7039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7040,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.047697436363233,1
7041,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.412715957347356,1
7042,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.504505398561687,1
7043,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.388398368982115,1
7046,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,22.688637336582236,1
7047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.369500162137639,1
7048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7049,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7050,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.862562499045444,1
7051,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.93148840970059,1
7052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0
7053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.342309629017453,1
7054,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.093981929580288,1
7055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.855445967531907,1
7057,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.102049497272187,1
7058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.061913055769644,1
7060,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.082817533489449,1
7061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.69970941006318,1
7062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0833785828043,1
7064,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.971932941232538,1
7066,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.520219194878896,1
7067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.999845981445294,1
7068,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.042183075147245,1
7070,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.507361797776976,1
7071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.206587315093696,1
7072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.949437981898242,1
7074,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.322799133744686,1
7075,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.172656890781811,1
7076,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.586013193049727,1
7077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7078,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.59638431406739,1
7079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7080,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7081,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,19.000034227103942,1
7082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.300906136861574,1
7083,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7084,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.017522666304277,1
7085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.897837183783544,1
7086,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7087,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.680521323778034,1
7088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.819710504413251,1
7089,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.84413472758045,1
7090,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7091,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,12.100717685412473,1
7092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.105973566180374,1
7093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7094,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.35036164499674,1
7095,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.341391232176527,1
7096,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.06684622263169,1
7097,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7098,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.44465289610192,1
7099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.073689165230697,1
7100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.628721800541648,1
7101,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,12.102116698559318,1
7102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.116715624819111,1
7103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.325567486359668,1
7104,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.45359226896128,1
7105,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.537663532416822,1
7106,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.19940898973245,1
7107,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.193422198469351,1
7108,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,18.458148931945523,1
7109,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.278174581686768,1
7110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.461135741160087,1
7111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.685751469815385,1
7113,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.004227492161654,1
7115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.929025911619092,1
7116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.074793927498998,1
7117,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.875930072600264,1
7118,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.469055312527859,1
7119,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,13.380206668424051,1
7120,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.827976076878345,1
7121,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.463317282325287,1
7123,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.108993060370487,1
7125,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7126,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.805911574415882,1
7127,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.588341938260207,1
7128,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.886638433897678,1
7130,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.068135572706204,1
7131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.444517623876102,1
7132,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.056540126440307,1
7133,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.728009581138757,1
7134,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.671738133646127,1
7136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.186470952434973,1
7137,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.07583497294079,1
7138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.6386912080426,1
7139,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.953915967038192,1
7140,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.877491624071105,1
7141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.248299610418858,1
7142,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.085667289466976,1
7143,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7144,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.285209963358728,1
7145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.491455118278447,1
7146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.246160307141285,1
7147,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,13.711864127977446,1
7148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7149,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7150,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.423082836616363,1
7151,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,19.24139457525537,1
7152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.182439361259206,1
7153,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.504647288353404,1
7154,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7155,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.90636052537593,1
7156,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.873513329537204,1
7158,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0
7159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.145157018336878,1
7160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.067272168124832,1
7161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.346759204776491,1
7162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.418551942390616,1
7163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.772504962120358,1
7164,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.19044085435523,1
7165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7167,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.941516199183074,1
7168,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7169,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.317722876920776,1
7170,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.49164998114136,1
7171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.34463412658733,1
7172,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7173,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.544842226979174,1
7174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.618822047469132,1
7175,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.223190952934143,1
7176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.053581236196855,1
7177,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.788048155010767,1
7179,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,17.38679299037016,1
7180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.610990148676663,1
7181,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7182,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,18.23434527417725,1
7183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7184,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.631372601775862,1
7185,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.906420093899666,1
7186,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0
7187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.307171839284775,1
7189,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.147977798976235,1
7190,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7191,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.577316018533685,1
7192,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,12.410648886230268,1
7193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.061632379925685,1
7194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.189705920734543,1
7195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.42153209403203,1
7196,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,21.168105700829862,1
7197,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7198,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7199,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.42397420860917,1
7200,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.484787600109215,1
7203,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
7204,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,13.958732594260821,1
7205,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.221969151557072,1
7206,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.949236076910225,1
7207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.890061289228573,1
7208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.692557714108453,1
7209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
7210,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.615472399859886,1
7211,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.28541372221266,1
7212,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.294548838460727,1
7213,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.477653006753794,1
7214,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
